key,0
#,Name
offset,0
int32,str
0,
1,Pugilist's Arm
2,Gladiator's Arm
3,Marauder's Arm
4,Archer's Arm
5,Lancer's Arm
6,One–handed Thaumaturge's Arm
7,Two–handed Thaumaturge's Arm
8,One–handed Conjurer's Arm
9,Two–handed Conjurer's Arm
10,Arcanist's Grimoire
11,Shield
12,Carpenter's Primary Tool
13,Carpenter's Secondary Tool
14,Blacksmith's Primary Tool
15,Blacksmith's Secondary Tool
16,Armorer's Primary Tool
17,Armorer's Secondary Tool
18,Goldsmith's Primary Tool
19,Goldsmith's Secondary Tool
20,Leatherworker's Primary Tool
21,Leatherworker's Secondary Tool
22,Weaver's Primary Tool
23,Weaver's Secondary Tool
24,Alchemist's Primary Tool
25,Alchemist's Secondary Tool
26,Culinarian's Primary Tool
27,Culinarian's Secondary Tool
28,Miner's Primary Tool
29,Miner's Secondary Tool
30,Botanist's Primary Tool
31,Botanist's Secondary Tool
32,Fisher's Primary Tool
33,Fishing Tackle
34,Head
35,Body
36,Legs
37,Hands
38,Feet
39,Unobtainable
40,Necklace
41,Earrings
42,Bracelets
43,Ring
44,Medicine
45,Ingredient
46,Meal
47,Seafood
48,Stone
49,Metal
50,Lumber
51,Cloth
52,Leather
53,Bone
54,Reagent
55,Dye
56,Part
57,Furnishing
58,Materia
59,Crystal
60,Catalyst
61,Miscellany
62,Soul Crystal
63,Other
64,Construction Permit
65,Roof
66,Exterior Wall
67,Window
68,Door
69,Roof Decoration
70,Exterior Wall Decoration
71,Placard
72,Fence
73,Interior Wall
74,Flooring
75,Ceiling Light
76,Outdoor Furnishing
77,Table
78,Tabletop
79,Wall-mounted
80,Rug
81,Minion
82,Gardening
83,Demimateria
84,Rogue's Arm
85,Seasonal Miscellany
86,Triple Triad Card
87,Dark Knight's Arm
88,Machinist's Arm
89,Astrologian's Arm
90,Airship Hull
91,Airship Rigging
92,Airship Aftcastle
93,Airship Forecastle
94,Orchestrion Roll
95,Painting
96,Samurai's Arm
97,Red Mage's Arm
98,Scholar's Arm
99,Fisher's Secondary Tool
100,Currency
101,Submersible Hull
102,Submersible Stern
103,Submersible Bow
104,Submersible Bridge
105,Blue Mage's Arm
106,Gunbreaker's Arm
107,Dancer's Arm
108,Reaper's Arm
109,Sage's Arm
110,Viper's Arm
111,Pictomancer's Arm
112,Outfits
