key,0
#,Name
offset,0
int32,str
0,Sephiroth Missions
1,Seventh Umbral Era Main Scenario Quests
2,Seventh Astral Era Main Scenario Quests
3,Heavensward Main Scenario Quests
4,Dragonsong Main Scenario Quests
5,Post-Dragonsong Main Scenario Quests
6,Stormblood Main Scenario Quests
7,Post-Stormblood Main Scenario Quests
8,Shadowbringers Main Scenario Quests
9,Post-Shadowbringers Main Scenario Quests
10,Post-Shadowbringers Main Scenario Quests II
11,Endwalker Main Scenario Quests
12,Post-Endwalker Main Scenario Quests
13,Dawntrail Main Scenario Quests
14,Post-Dawntrail Main Scenario Quests
15,Chronicles of a New Era - Primals
16,Chronicles of a New Era - Bahamut
17,Chronicles of a New Era - The Crystal Tower
18,Chronicles of a New Era - Alexander
19,Chronicles of a New Era - The Warring Triad
20,Chronicles of a New Era - The Shadow of Mhach
21,Chronicles of a New Era - Omega
22,Chronicles of a New Era - Return to Ivalice
23,Chronicles of a New Era - The Four Lords
24,Chronicles of a New Era - Eden
25,YoRHa: Dark Apocalypse
26,Chronicles of a New Era - The Sorrow of Werlyt
27,Chronicles of a New Era - Pandæmonium
28,Chronicles of a New Era - Myths of the Realm
29,Chronicles of a New Era - The Arcadion
30,Chronicles of a New Era - Echoes of Vana'diel
31,Pelupelu Quests
32,Intersocietal Quests
33,Amalj'aa Quests
34,Sylph Quests
35,Kobold Quests
36,Sahagin Quests
37,Ixal Quests
38,Vanu Vanu Quests
39,Vath Quests
40,Moogle Quests
41,Kojin Quests
42,Ananta Quests
43,Namazu Quests
44,Pixie Quests
45,Qitari Quests
46,Dwarf Quests
47,Arkasodara Quests
48,Omicron Quests
49,Loporrit Quests
50,Intersocietal Quests
51,Chronicles of Light
52,Hildibrand Sidequests
53,Weapon Enhancement Sidequests
54,Records of Unusual Endeavors
55,Side Story Quests
56,Lominsan Sidequests
57,Gridanian Sidequests
58,Ul'dahn Sidequests
59,Coerthan Sidequests
60,Mor Dhonan Sidequests
61,Ishgardian Sidequests
62,Abalathian Sidequests
63,Dravanian Sidequests
64,Azys Lla Sidequests
65,Gyr Abanian Sidequests
66,Othardian Sidequests
67,Hingan Sidequests
68,Lakeland Sidequests
69,Kholusian Sidequests
70,Amh Araeng Sidequests
71,Il Mheg Sidequests
72,Rak'tika Sidequests
73,Tempest Sidequests
74,Sharlayan Sidequests
75,Thavnairian Sidequests
76,Garlean Sidequests
77,Mare Lamentorum Sidequests
78,Elpis Sidequests
79,Ultima Thule Sidequests
80,Yok Tural Sidequests
81,Xak Tural Sidequests
82,Unlost World Sidequests
83,Disciple of War Quests
84,Disciple of Magic Quests
85,Disciple of the Hand Quests
86,Disciple of the Land Quests
87,Crystalline Mean Quests
88,Studium Quests
89,Wachumeqimeqi Quests
90,Disciple of War Job Quests
91,Disciple of Magic Job Quests
92,Role Quests
93,Grand Company Quests
94,Seasonal Events
95,Special Quests
96,Battlecraft Leves
97,Mining Leves
98,Botany Leves
99,Fishing Leves
100,Carpentry Leves
101,Blacksmithing Leves
102,Armoring Leves
103,Goldsmithing Leves
104,Leatherworking Leves
105,Clothcrafting Leves
106,Alchemy Leves
107,Cooking Leves
108,Ishgardian Battlecraft Leves
109,Ishgardian Mining Leves
110,Ishgardian Botany Leves
111,Ishgardian Fishing Leves
112,Ishgardian Carpentry Leves
113,Ishgardian Blacksmithing Leves
114,Ishgardian Armoring Leves
115,Ishgardian Goldsmithing Leves
116,Ishgardian Leatherworking Leves
117,Ishgardian Clothcrafting Leves
118,Ishgardian Alchemy Leves
119,Ishgardian Cooking Leves
120,Faction Leves
121,Company Leves
122,A Realm Reborn Duties
123,Heavensward Duties
124,Stormblood Duties
125,Shadowbringers Duties
126,Endwalker Duties
127,Dawntrail Duties
128,Legacy Quests
