key,0
#,Name
offset,0
int32,str
0,
1,General
2,Dungeons
3,Trials
4,Raids
5,The Hunt
6,Treasure Hunt
7,General
8,Ranking
9,The Wolves' Den
10,Frontline
11,Rival Wings
12,General
13,Disciples of War
14,Disciples of Magic
15,Disciples of the Hand
16,Disciples of the Land
17,Commendation
18,Gold Saucer
19,General
20,Currency
21,Desynthesis
22,Collectables
23,Materia
24,Carpenter
25,Blacksmith
26,Armorer
27,Goldsmith
28,Leatherworker
29,Weaver
30,Alchemist
31,Culinarian
32,Miner
33,Botanist
34,Fisher
35,General
36,Levequests
37,Allied Society Quests
38,Seasonal Events
39,Sightseeing Log
40,La Noscea
41,The Black Shroud
42,Thanalan
43,Coerthas
44,Mor Dhona
45,Abalathia's Spine
46,Dravania
47,Gyr Abania
48,Othard
49,Duty
50,General
51,Maelstrom
52,Order of the Twin Adder
53,Immortal Flames
54,Battle
55,Currency
56,Gathering
57,Quests
58,Seasonal Events
59,Dungeons
60,Exploration
61,Grand Company
62,Relic Weapons
63,Zodiac Weapons
64,Anima Weapons
65,Deep Dungeon Weapons
66,Eureka Weapons
67,Norvrandt
68,Resistance Weapons
69,All Disciplines
70,Skysteel Tools
71,Field Operations
72,The Northern Empty
73,Ilsabard
74,Other
75,Manderville Weapons
76,Main Scenario
77,Job/Role Quests
78,Splendorous Tools
79,Yok Tural
80,Xak Tural
