key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_MANFST000_00083_SEQ_00,Comienzo de la aventura en Gridania
1,TEXT_MANFST000_00083_SEQ_01,Comienzo de la aventura en Gridania
2,TEXT_MANFST000_00083_SEQ_02,
3,TEXT_MANFST000_00083_SEQ_03,
4,TEXT_MANFST000_00083_SEQ_04,
5,TEXT_MANFST000_00083_SEQ_05,
6,TEXT_MANFST000_00083_SEQ_06,
7,TEXT_MANFST000_00083_SEQ_07,
8,TEXT_MANFST000_00083_SEQ_08,
9,TEXT_MANFST000_00083_SEQ_09,
10,TEXT_MANFST000_00083_SEQ_10,
11,TEXT_MANFST000_00083_SEQ_11,
12,TEXT_MANFST000_00083_SEQ_12,
13,TEXT_MANFST000_00083_SEQ_13,
14,TEXT_MANFST000_00083_SEQ_14,
15,TEXT_MANFST000_00083_SEQ_15,
16,TEXT_MANFST000_00083_SEQ_16,
17,TEXT_MANFST000_00083_SEQ_17,
18,TEXT_MANFST000_00083_SEQ_18,
19,TEXT_MANFST000_00083_SEQ_19,
20,TEXT_MANFST000_00083_SEQ_20,
21,TEXT_MANFST000_00083_SEQ_21,
22,TEXT_MANFST000_00083_SEQ_22,
23,TEXT_MANFST000_00083_SEQ_23,
24,TEXT_MANFST000_00083_TODO_00,Habla con...
25,TEXT_MANFST000_00083_TODO_01,
26,TEXT_MANFST000_00083_TODO_02,
27,TEXT_MANFST000_00083_TODO_03,
28,TEXT_MANFST000_00083_TODO_04,
29,TEXT_MANFST000_00083_TODO_05,
30,TEXT_MANFST000_00083_TODO_06,
31,TEXT_MANFST000_00083_TODO_07,
32,TEXT_MANFST000_00083_TODO_08,
33,TEXT_MANFST000_00083_TODO_09,
34,TEXT_MANFST000_00083_TODO_10,
35,TEXT_MANFST000_00083_TODO_11,
36,TEXT_MANFST000_00083_TODO_12,
37,TEXT_MANFST000_00083_TODO_13,
38,TEXT_MANFST000_00083_TODO_14,
39,TEXT_MANFST000_00083_TODO_15,
40,TEXT_MANFST000_00083_TODO_16,
41,TEXT_MANFST000_00083_TODO_17,
42,TEXT_MANFST000_00083_TODO_18,
43,TEXT_MANFST000_00083_TODO_19,
44,TEXT_MANFST000_00083_TODO_20,
45,TEXT_MANFST000_00083_TODO_21,
46,TEXT_MANFST000_00083_TODO_22,
47,TEXT_MANFST000_00083_TODO_23,
48,TEXT_MANFST000_00083_100040_NARRATION,"Hydaelyn, un vibrante planeta bendecido por la luz del Cristal"
49,TEXT_MANFST000_00083_100050_NARRATION,"Rodeado de mares azules, abarcando el extremo occidental de los Tres Grandes Continentes,"
50,TEXT_MANFST000_00083_100060_NARRATION,"yace un reino abrazado por los dioses y forjado por los héroes. Su nombre... Eorzea."
51,TEXT_MANFST000_00083_100070_NARRATION,"Los registros históricos de Eorzea trazan el surgimiento de grandes civilizaciones, cada una disfrutando de las eras de paz conocidas como Eras Astrales.
52,TEXT_MANFST000_00083_100080_NARRATION,"Hasta la fecha, todas demostraron ser efímeras"
53,TEXT_MANFST000_00083_100090_NARRATION,"En el año 1572 de la Sexta y mas reciente era Astral,"
54,TEXT_MANFST000_00083_100100_NARRATION,"el imperio norteño de Garlemald reunió un gran ejército en el corazón de Eorzea, buscando el dominio sobre todo."
55,TEXT_MANFST000_00083_100110_NARRATION,"Alzándose en una desesperada resistencia, las fuerzas de la Alianza Eorzeana se enfrentaron a sus conquistadores en el campo de batalla."
56,TEXT_MANFST000_00083_100120_NARRATION,"Sin embargo, mientras se libraba la batalla, la luna mas pequeña, Dalamud, fue arrancada de los cielos utilizando maquinaria imperial."
57,TEXT_MANFST000_00083_100130_NARRATION,"De su núcleo surgió el "Primal" Bahamut, desatando toda su furia sobre el reino."
58,TEXT_MANFST000_00083_100140_NARRATION,"La devastación puso a Eorzea de rodillas, y la era llegó a su fin."
59,TEXT_MANFST000_00083_100150_NARRATION,"Pero, todo final marca un nuevo comienzo."
60,TEXT_MANFST000_00083_100160_NARRATION,"Han pasado cinco años."
61,TEXT_MANFST000_00083_100170_NARRATION,"La luz de la vida brilla de nuevo sobre Eorzea."
62,TEXT_MANFST000_00083_100180_NARRATION,"La humanidad trabaja incansablemente para recuperarse de los estragos que trajo la Calamidad."
63,TEXT_MANFST000_00083_100190_NARRATION,"El reino cambió para siempre, siendo nuevamente un extraño para él mismo."
64,TEXT_MANFST000_00083_100200_NARRATION,"Aun así, sin importar lo que le espere, seguirá adelante,"
65,TEXT_MANFST000_00083_100210_NARRATION,impulsado por la promesa de paz y prosperidad.
66,TEXT_MANFST000_00083_100220_NARRATION,"En medio de este periodo de grandes cambios, un aventurero llega a Eorzea..."
67,TEXT_MANFST000_00083_100230_NARRATION,"Uno cuya historia aun no está escrita."
68,TEXT_MANFST000_00083_100240_NARRATION,"Que siempre camina bajo la luz del Cristal."
69,TEXT_MANFST000_00083_000010_MOTHERCRYSTAL,Escucha...
70,TEXT_MANFST000_00083_000020_MOTHERCRYSTAL,Escucha... Siente...
71,TEXT_MANFST000_00083_000030_MOTHERCRYSTAL,Escucha... Siente... Piensa...
72,TEXT_MANFST000_00083_BREMONDT_000_1,"(-???-)...Oi!"
73,TEXT_MANFST000_00083_BREMONDT_000_2,"(-???-)¿Te encuentras bien am<hex:02080DE905FF04>iga<hex:FF04>igo<hex:03>?"
74,TEXT_MANFST000_00083_BREMONDT_000_3,"(-Pasajero amigable-)Estabas farfullando en sueños, y sudando a mares debo añadir."
75,TEXT_MANFST000_00083_BREMONDT_000_4,"(-Pasajero amigable-)Debe ser el Aether, supongo. Algunos son mas propensos a enfermar que otros."
76,TEXT_MANFST000_00083_BREMONDT_000_5,"(-Pasajero amigable-)No hay necesidad de preocuparse, pronto te acostumbrarás a ello."
77,TEXT_MANFST000_00083_KUPLOKOPP_000_6,"(-Criatura Peluda-)¿Te sientes mejor, kupo?"
78,TEXT_MANFST000_00083_KUPLOKOPP_000_7,"(-Criatura Peluda-)¡Aha! <hex:021A020203>¡Puedes vernos!<hex:021A020103> Tenía la sensación de que podías hacerlo, kupo!"
79,TEXT_MANFST000_00083_KUPLOKOPP_000_8,"(-Moogle-)Somos moogles, y vivimos en este bosque."
80,TEXT_MANFST000_00083_KUPLOKOPP_000_9,"(-Moogle-)La gente común no puede vernos ni escucharnos, lo que te hace <hex:021A020203>especial<hex:021A020103>, kupo."
81,TEXT_MANFST000_00083_KUPLOKOPP_000_10,"(-Moogle-)Y viendo que eres especial, quizá puedas decirnos algo."
82,TEXT_MANFST000_00083_KUPLOKOPP_000_11,"(-Moogle-)El bosque ha estado inquieto últimamente, están pasando muchas cosas extrañas ¿Has tenido oportunidad de ver algo sospechoso, kupo?"
83,TEXT_MANFST000_00083_KUPLOKOPP_000_12,"(-Moogle-)Por supuesto que no, acabas de llegar."
