key,0
#,Name
offset,0
int32,str
0,
1,Todas las Clases
2,GLA
3,PGL
4,MRD
5,LNC
6,ARC
7,CNJ
8,TMT
9,CRP
10,HER
11,ARM
12,ORF
13,CUR
14,SAS
15,ALQ
16,COC
17,MIN
18,BTN
19,PES
20,PLD
21,MNJ
22,GUE
23,DRG
24,BRD
25,MBL
26,MNG
27,ACN
28,INV
29,ERU
30,Adepto de la Guerra
31,Adepto de la Magia
32,Adepto de la Tierra
33,Adepto de la Mano
34,Adeptos de la Guerra o de la Magia
35,Adeptos de la Tierra o de la Mano
36,"Cualquier Adepto de la Guerra (Sin incluir Gladiadores)"
37,GLA PGL MRD LNC ARC BAN CNJ TMT ACN PLD GUE CBO
38,GLA PLD
39,GLA PGL MRD LNC ARC BAN PLD GUE CBO
40,GLA PGL MRD LNC ARC BAN CNJ TMT ACN MNJ GUE DRG BRD NIN
41,PGL MNJ
42,GLA PGL MRD LNC ARC BAN MNJ GUE DRG BRD NIN
43,GLA PGL MRD LNC ARC BAN CNJ TMT ACN PLD MNJ GUE DRG CBO
44,MRD GUE
45,GLA PGL MRD LNC ARC BAN PLD MNJ GUE DRG CBO
46,GLA PGL MRD LNC ARC BAN CNJ TMT ACN MNJ DRG BRD NIN ING
47,LNC DRG
48,GLA PGL MRD LNC ARC BAN MNJ DRG BRD NIN ING
49,GLA PGL MRD LNC ARC BAN CNJ TMT ACN BRD MNG INV ING
50,ARC BRD
51,GLA PGL MRD LNC ARC BAN BRD ING
52,GLA PGL MRD LNC ARC BAN CNJ TMT ACN PLD MBL ERU AST
53,CNJ MBL
54,GLA PGL MRD LNC ARC BAN CNJ TMT ACN MBL MNG INV ERU AST
55,TMT MNG
56,GLA CNJ TMT PLD MBL MNG
57,GLA TMT PLD MNG
58,GLA CNJ PLD MBL
59,GLA MRD PLD GUE CBO SBP
60,GLA MRD LNC PLD GUE DRG CBO SBP SEG
61,CNJ TMT ACN MBL ERU AST
62,CNJ TMT ACN MBL MNG INV ERU AST
63,TMT ACN MNG INV MRJ AZU
64,CNJ MBL ERU AST SAB
65,PGL MNJ SAM
66,ARC BRD ING BAL
67,GLA PGL MRD LNC BAN MNJ DRG NIN
68,ACN INV ERU
69,ACN INV
70,"Cualquier Adepto de la Mano (Sin incluir Chefs)"
71,GLA PGL MRD LNC ARC BAN CNJ TMT ACN MBL MNG INV ERU
72,CNJ TMT ACN MBL MNG INV ERU
73,CNJ MBL ERU AST SAB
74,
75,
76,LNC DRG SEG
77,
78,
79,
80,
81,
82,
83,
84,PGL LNC MNJ DRG SAM SEG
85,Clases Avanzadas de los Adeptos de la Guerra o de la Magia
86,PLD GUE CBO SBP MNJ DRG NIN SAM
87,BRD ING BAL MNG INV MRJ MBL ERU AST
88,GLA MRD PGL LNC ARC BAN PLD MNJ GUE DRG BRD NIN ING
89,MNG INV MRJ
90,ARC CNJ TMT ACN MBL BRD MNG INV ERU ING AST
91,BAN
92,NIN
93,BAN NIN
94,GLA PGL MRD LNC ARC BAN NIN
