key,0
#,
offset,0
int32,str
0,Normal
1,Echo
2,
3,Sepia 1
4,Monochrome 1
5,
6,Bright 1
7,
8,
9,
10,Posterization 1
11,
12,Posterization 2
13,Colored Pencil
14,
15,Pastel 1
16,
17,
18,
19,
20,
21,Aetherometer
22,
23,Bright 3
24,Sepia 2
25,Monochrome 2
26,Pastel 2
27,Bright 2
28,
29,Colored Marker 1
30,Pencil
31,
32,
33,
34,Strengthened Effects
35,
36,
37,
38,Monotone 1
39,Monotone 2
40,Monotone 3
41,Bright 4
42,
43,
44,
45,Pastel 3
46,
47,Colored Marker 2
48,
49,
50,
51,
52,
53,
54,
55,
56,Trailer
57,
58,
59,
60,
