key,0
#,Type
offset,0
int32,str
393216,Levemete
393217,Levemete
393218,Levemete
393219,Levemete
393220,Levemete
393221,Levemete
393222,Levemete
393223,Levemete
393224,Levemete
393225,Levemete
393226,Levemete
393227,Levemete
393228,Levemete
393229,Levemete
393230,Levemete
393231,Levemete
393232,Levemete
393233,Levemete
393234,Levemete
393235,Levemete
393236,Levemete
393237,Levemete
393238,Levemete
393239,Grand Company Leves
393240,Grand Company Leves
393241,Grand Company Leves
393242,Grand Company Leves
393243,Grand Company Leves
393244,Grand Company Leves
393245,Grand Company Leves
393246,Grand Company Leves
393247,Grand Company Leves
393248,Temple Leves
393249,Levemete
393250,Crystarium Leves
393251,Gleaner Leves
