key,0
#,Name
offset,0
int32,str
1769472,
1769473,Seasonal Event
1769474,Currency Test
1769475,Materia Test
1769482,Lightning Returns
1769483,Moonfire Faire
1769484,Relic Enhancement
1769485,
1769486,Bitter Heart Chocolate
1769487,Pure Heart Chocolate
1769490,
1769491,
1769492,
1769493,
1769494,
1769496,
1769497,
1769500,Gerolt's Masterworks Repair (DoW)
1769501,Gerolt's Masterworks Repair (DoM)
1769502,Gimme an Elixir
1769503,Master Crafting Tomes
1769504,Forager Gear
1769505,Decorative Egg: Exchange Bronze for Silver
1769506,Decorative Egg: Exchange Silver for Gold
1769510,Gerolt's Masterworks Repair (Weapons)
1769511,Uncanny Knickknacks
1769512,Gender-specific Gear Exchange (♀→♂) I
1769513,Gender-specific Gear Exchange (♂→♀) I
1769514,Allied Seals (Maelstrom)
1769515,Allied Seals (Order of the Twin Adder)
1769516,Allied Seals (Immortal Flames)
1769517,Allied Seals (DoW)
1769518,Allied Seals (DoM)
1769519,Artifact Equipment (DoW)
1769520,Artifact Equipment (DoM)
1769521,Supra Tools (DoL)
1769522,Artisan Tools (DoH)
1769523,Far Eastern Baubles
1769524,Items in Development
1769525,Ixali Oaknot Exchange
1769526,Demonic Cookies
1769528,
1769529,
1769530,Vintage Equipment (DoW)
1769531,Vintage Equipment (DoM)
1769533,Allagan Tomestones of Poetics (DoW)
1769534,Allagan Tomestones of Poetics (DoM)
1769535,Ironworks Gear Augmentation (DoW)
1769536,Ironworks Gear Augmentation (DoM)
1769537,Ironworks Gear Augmentation (Weapons)
1769539,Ironworks Gear Augmentation (Accessories)
1769540,Starlight Sentinels
1769541,Fallen Star Exchange
1769542,Fallen Star Exchange
1769543,
1769544,Prize Exchange I
1769545,Triple Triad Cards
1769546,Race Items
1769547,Chocobo Training Manuals I
1769548,Chocobo Training Manuals II
1769549,Lucky Egg Exchange
1769550,Happy Smile Super Wish Bags
1769551,Lucis Tools (DoL)
1769552,Artisan Gear (DoH)
1769553,Assorted Accoutrements
1769554,Supra Tools (DoH)
1769555,Lucis Tools (DoH)
1769556,Miscellaneous Miscellany
1769563,
1769564,
1769565,Allagan Tomestones of Poetics (Other)
1769572,Doman Gear Reoutfitting (DoW) I
1769573,Doman Gear Reoutfitting (DoM)
1769574,Artifact Gear Repair (PLD)
1769575,Artifact Gear Repair (MNK)
1769576,Artifact Gear Repair (WAR)
1769577,
1769578,
1769579,Gordian Part Exchange (DoW) I
1769580,Gordian Part Exchange (DoM)
1769581,Gordian Manifesto Exchange (DoW) I
1769582,Gordian Manifesto Exchange (DoM)
1769584,Amber Exchange
1769585,
1769586,
1769587,
1769588,
1769590,Fieldcraft Items
1769591,Tradecraft Items
1769592,Doman Gear Reoutfitting (DoW) II
1769593,Artifact Gear Repair (DRG)
1769594,Artifact Gear Repair (BRD)
1769595,Artifact Gear Repair (NIN)
1769596,Artifact Gear Repair (WHM)
1769597,Artifact Gear Repair (BLM)
1769598,Artifact Gear Repair (SMN)
1769599,Artifact Gear Repair (SCH)
